-1.072518677183854907e-01,-2.948271792473113884e+00,-8.163271095387527154e+00,6.084973487045417961e+00,-3.687903001802192993e+00,-1.864754711703533019e+00,1.560439831511181819e+00,1.111718764166509832e+00,-3.457176630447426735e+00,9.464230283844572433e-01
1.342454083022977862e+00,1.934121230006988212e-02,-6.512400148498359576e-01,1.042957407351321031e+00,7.552288142169218954e-01,1.111783481373209925e+00,5.697644633451233176e-01,5.764467712912750841e-01,-1.127563228169085885e-01,9.150208574612802570e-01
-5.360444186026207092e+00,3.014038063296566872e+00,1.778801760377892949e+00,-2.650604223386694436e+00,2.457202234213284875e+00,-3.487207462066965746e-02,-4.207262295500852289e+00,-3.522887298659098665e-01,1.386253146547041126e+00,8.168393628867642864e-01
-5.155188399579158087e+00,-1.475013345209163385e+00,-2.354026812348316788e+00,-2.696545386039308490e-01,-4.456811880803033254e+00,-4.857903205160670979e+00,-1.449458878605514922e+00,-1.344960308050723752e+00,-1.486318469688839405e+00,-2.471805022246021721e+00
-8.907271426752674248e-01,-1.853937203553500224e+00,-8.292193444663961799e+00,6.199741831650317891e+00,-2.133249176162327121e+00,-8.803739852756392592e-01,5.312138117017055627e-01,1.544654129539063891e+00,-3.118133596104356364e+00,2.137594435369698953e+00
-1.331879502659434777e+00,1.027461079371184693e-01,2.467567437109801531e+00,-2.543132478794012385e+00,-8.608469659571118537e-01,-1.428398200074794122e+00,-5.928958661771174254e-01,-1.116383202213326431e+00,6.790703214365230167e-01,-1.819467978008741715e+00
9.625635385355798546e-01,-5.771275240258422201e-01,2.040777086924259187e+00,-1.529937505110925855e+00,-9.199872685078724910e-01,-6.777482488917443426e-01,8.395478221281528208e-01,-7.472672373097429821e-01,4.125839510470295513e-01,-1.578147845405295291e+00
-1.048507145935582585e+00,-1.101350040294337418e-01,-5.648480513277452708e+00,4.368289715625886416e+00,3.338742596671803176e-01,6.607100235414232747e-01,-5.476689977072317639e-01,1.562039406635763017e+00,-1.709119809467218642e+00,2.776214886133271165e+00
-2.791173147485570549e-01,2.042178764491282106e+00,5.610551417232434446e+00,-4.305943120110592659e+00,2.402491968740591233e+00,1.063842764365465543e+00,-1.239654527508769144e+00,-8.468712163722283970e-01,2.364697699723106172e+00,-7.634933967566033264e-01
-3.043000694144071261e-01,-2.728544840214666145e+00,-8.464843256335134569e+00,6.326794214656580984e+00,-3.345020334641110704e+00,-1.619827976899171462e+00,1.328834668311970280e+00,1.280758079959350981e+00,-3.469918600924801311e+00,1.332354815763827416e+00
-2.512625154448893561e+00,6.244159004101366151e-01,-1.452471059637823414e+00,4.825558576346722917e-01,1.968580382338844803e-01,-4.676970661496723247e-01,-1.544745779442656897e+00,1.742283263876869270e-01,-3.028261694975001306e-01,7.074863767347631116e-01
5.857334207528069214e+00,-2.615738646808634549e+00,-6.534714508462284854e-01,1.984503783504742991e+00,-1.744883429723312895e+00,6.078356460148337526e-01,4.212213820800333686e+00,3.194969201381862023e-01,-8.889774088598870749e-01,-7.754070222817994740e-01
-1.173327155437614344e+00,-4.869365605285799203e-01,-9.643360227219421876e-01,2.610610354037990466e-01,-1.199308008809749193e+00,-1.194929275096403121e+00,-2.476655137488024683e-01,-2.443667738870340389e-01,-5.181581388342082484e-01,-5.061809122215971124e-01
8.131540958295069288e-02,-1.694398010699631030e+00,-1.638030514704028384e+00,9.661383174235007587e-01,-2.594173970889646075e+00,-1.796830747855933108e+00,1.040602763209860449e+00,-3.475164549785716428e-01,-1.106402997281561218e+00,-1.194020713244786647e+00
-6.622902688048173392e-01,-3.014852851096146757e+00,-8.083329457057683243e+00,5.798374020328527223e+00,-4.067683619113312332e+00,-2.352734302925453491e+00,1.356117658157652395e+00,9.051136607640393184e-01,-3.486901818411277887e+00,6.036259878524059541e-01
2.484746127354942491e+00,-1.640813133321869177e+00,-6.029486546340042885e+00,5.566731519394592098e+00,-6.396790759695107909e-01,1.087672107112463316e+00,1.964398917078619355e+00,1.775901024871797240e+00,-2.223723254728484200e+00,2.361616754145287267e+00
-2.779009935627870798e-01,-8.494197059932556693e-02,1.362803890531475576e-02,-1.348401042773435810e-01,-2.744300642409640556e-01,-3.070545671643084562e-01,-7.109727641886190441e-02,-1.225439676142919820e-01,-4.198305036990149230e-02,-2.227235248438379778e-01
9.536513757712038464e-01,-5.375588122997067009e-01,2.750773498225179470e+00,-2.123243829549568584e+00,-9.812251276860571858e-01,-8.213934583073823070e-01,8.297272157549568927e-01,-9.661216898394451302e-01,6.302217317162925880e-01,-1.947149950469110768e+00
1.457973102119271669e+00,-2.789443574902452649e-01,-7.760844743816747160e-01,1.111437275514915779e+00,3.154131140760962904e-01,8.200657834071574115e-01,8.023819584995612875e-01,4.866731782818437546e-01,-2.557666332933144493e-01,6.471443112093590022e-01
6.262808714681562527e-01,-1.615350499496791825e-01,-1.221477214212974421e-01,2.877077693609026432e-01,2.628850699440890559e-02,2.389486980596070564e-01,3.759864915417783782e-01,1.156660426517779894e-01,-6.524902112706693069e-02,1.002038802419154412e-01
-6.246392252853748772e+00,1.114936709996583897e+00,-3.011235867863920390e+00,5.765776983977630721e-01,-3.703022392919075312e-01,-1.915993684614825554e+00,-3.554199798672456279e+00,-4.699478433276560452e-03,-7.469946054118572487e-01,8.426293209384927430e-01
7.337095170146159528e-01,1.877408295311566722e-01,-3.802204422848441678e-02,3.480536763854457094e-01,6.619622400616151925e-01,7.618066526430619101e-01,2.102294761541968482e-01,3.044444136619067209e-01,9.642395122330796320e-02,5.421090153391201483e-01
-9.988514306744455951e-02,3.383608805419269921e-02,-2.137147068728167953e-02,-9.191911814227550492e-03,1.693653139535147498e-02,-1.618633422168546526e-02,-6.602644580955319142e-02,-3.826419755617316287e-04,1.779167902916782042e-03,1.840988185563931234e-02
2.252796548707135749e+00,3.852243673019690173e-01,-2.046209369133906442e-01,1.092342725123131020e+00,1.718462652318752504e+00,2.103955746577824915e+00,7.613775254562078487e-01,8.606714474297034734e-01,1.984883211951345705e-01,1.469365592015431377e+00
-5.520215509757539607e+00,-3.129166671992206217e-01,-7.281316334498900977e-02,-2.023775267165537350e+00,-3.021904489669804850e+00,-4.146954590358201465e+00,-2.270745135215547439e+00,-1.574774687894223479e+00,-4.115746622262955179e-01,-2.449360981851216756e+00
-7.027904790795203027e-01,-2.550355156308352189e+00,-8.345960581410126977e+00,6.128891759009571061e+00,-3.239053645270919102e+00,-1.680901384846100965e+00,1.044072650881021858e+00,1.234202816010935955e+00,-3.388061809174479411e+00,1.341730981372368126e+00
4.222231758398699242e+00,6.257559072448755089e-01,-1.211253199923620238e+00,2.721950111483093071e+00,3.201111873435350308e+00,4.035886545274850690e+00,1.464772574164665553e+00,1.838410365847740868e+00,9.878352826204767068e-02,3.115533125575070450e+00
-2.728584717383921276e+00,1.245495646296075343e+00,1.160767629767189835e-01,-7.580089688608784293e-01,8.925992742849557793e-01,-1.959410417842043506e-01,-1.983832122461296699e+00,-7.109830430862884576e-02,3.704696631931121420e-01,5.065541926269279127e-01
-5.230825933659859039e+00,-1.075000057855388880e+00,-5.782030779531699416e-01,-1.693211162674340020e+00,-4.115250179708368705e+00,-4.845964060892902658e+00,-1.683886136488215390e+00,-1.743137592252627099e+00,-8.305579002445346859e-01,-3.026516977888622062e+00
1.708795230778936969e-01,4.792374528419793278e-01,9.302336769165228114e-01,-5.978938018240742558e-01,7.388971081505378846e-01,5.139607444673893744e-01,-1.956026874539488480e-01,-8.003211587914463299e-03,4.560550084579372276e-01,1.370225698683387450e-01
1.150833858656363229e-01,-2.436655363607915792e+00,-7.882506604668860106e+00,6.063682533407903641e+00,-2.755226499740256241e+00,-1.097232443981650096e+00,1.350751237951886008e+00,1.352264845441135455e+00,-3.172093160945562484e+00,1.525847098788025491e+00
-5.272436803450334608e+00,-3.892662799272191276e-01,-3.395073522097928898e-01,-1.728535269349067427e+00,-2.994375235588250916e+00,-4.010463336216853136e+00,-2.120026455348676286e+00,-1.462558308083335756e+00,-5.045644401424062009e-01,-2.297611992185963015e+00
-4.723691296863962386e+00,-7.997502831913556598e-01,-5.783853513957363246e-01,-1.436170866211644359e+00,-3.411577038160833908e+00,-4.129556024139395376e+00,-1.627813863602193267e+00,-1.462667601692454689e+00,-7.013329074276666297e-01,-2.479427664693202527e+00
4.707919594797773222e+00,-3.268730198698015954e+00,-2.603976601856943796e-01,1.062069217874573868e+00,-3.459329010065959942e+00,-1.161044603023437372e+00,4.113431050693450608e+00,-4.635775327069707186e-01,-1.080586603948491486e+00,-2.283420684051329808e+00
5.370183721256214682e+00,1.738972465817404944e-01,-1.925293106863873671e+00,3.622635423460865312e+00,3.067404852886699729e+00,4.395033274038254945e+00,2.237373271321227097e+00,2.130350666587931929e+00,-2.200264869712231230e-01,3.385886062372966077e+00
-1.626411701620583239e+00,2.907970237585313922e-01,1.781456301497096328e-01,-6.636267521977730066e-01,-2.655171121125217137e-01,-7.572590519190245395e-01,-9.005121617352239705e-01,-3.234637524670535558e-01,8.091586933103557533e-02,-3.446567656077076380e-01
7.217875070851581754e+00,-2.647678539515497143e+00,1.306146548239907279e+00,8.120198581281473649e-01,-1.531008934397519949e+00,9.595771904776282391e-01,4.890179912102311732e+00,-2.244226406159177678e-03,-2.734563562445364027e-01,-1.451964271296352527e+00
-5.696188707197106238e-01,-1.081090153813107219e-02,1.072480603253004761e+00,-1.116660692923851617e+00,-4.655628155884651287e-01,-6.896111050372484286e-01,-2.192785472858919671e-01,-5.128555799177545449e-01,2.745891665177838670e-01,-8.588587612815534733e-01
3.551133825151956191e+00,-3.126941428771828235e+00,-4.325003358778067408e+00,4.118089635266269255e+00,-3.019974028129197130e+00,-6.592550985798575347e-01,3.403274864062252547e+00,6.759691521560016181e-01,-2.246559672073837888e+00,-1.526803185266414342e-01
5.633209513780273348e+00,2.500778918894854819e-01,2.417460304521289238e+00,6.487632970176959724e-02,2.550554543926189410e+00,3.507296643796431468e+00,2.421444649104480540e+00,7.841362406641823046e-01,1.064006616643924819e+00,1.035009397823017041e+00
7.397292015270160448e+00,-1.104530091395611535e+00,2.603038978000558057e+00,1.889460635449646819e-01,9.806106612251039856e-01,2.820365470409117670e+00,4.050416315773698983e+00,4.452331214188365305e-01,6.909281500731563330e-01,-1.542402494911430111e-01
-3.693256863419274172e+00,2.561745261682087715e+00,-3.753278210652324365e+00,2.513699049537466479e+00,3.408469295601570082e+00,1.972904239875043597e+00,-3.329088243124822100e+00,1.688795426892586438e+00,-2.852728905570728335e-01,4.110672247891859143e+00
4.239903918121540549e+00,1.887332125150354978e+00,2.971236244590281128e+00,-4.752009541610098253e-01,4.644655111950126702e+00,4.629082908305480970e+00,8.025379794520035581e-01,1.124322586098077004e+00,1.773925702185033426e+00,2.295286700428188276e+00
-1.024327088459580093e+00,1.934835143313735906e-01,3.282655309007024291e-01,-5.979817008653947052e-01,-1.875723508535143691e-01,-5.211097920806209149e-01,-5.678751773793273561e-01,-2.705430200443124100e-01,1.166816380142421117e-01,-3.305362869343170806e-01
2.848600053943439292e+00,-1.822555953520156091e+00,-5.247836481441924938e+00,4.989404994312182318e+00,-9.264859142883330456e-01,8.780049321486249614e-01,2.259513426220725929e+00,1.509723021668173848e+00,-2.051044967069695524e+00,1.806049139707653906e+00
-6.521899435768428788e+00,2.368777935423778569e+00,6.935240937701738773e-01,-2.324882169150011890e+00,1.011755758471209798e+00,-1.403444370673918584e+00,-4.354946351320359454e+00,-6.387845458485068573e-01,7.741102931288263989e-01,1.818590908321431332e-01
4.581473101946041737e+00,-3.536601479757234934e+00,-1.573992446658720956e+00,2.056348113241823317e+00,-3.746143223342253137e+00,-1.255631838862043326e+00,4.188162830545709703e+00,-2.011061098571842454e-01,-1.564038039759435117e+00,-1.905942835215470144e+00
2.088214705755043088e+00,-9.352634340534232704e-02,3.893728483865822043e-01,4.033692961849139058e-01,7.140311425188288208e-01,1.184563279701560612e+00,9.994429822716145440e-01,3.596825895093022640e-01,1.789193781452526055e-01,4.408163952947293240e-01
-2.369776687661176995e-01,-2.783345524194937859e+00,-9.396011294138542524e+00,7.124333351521709545e+00,-3.244564611280142508e+00,-1.397644338084676363e+00,1.368325622016504539e+00,1.580623421990148492e+00,-3.753710347954426041e+00,1.833602994933012820e+00
1.081658574117386529e+00,1.649915983575353184e+00,-3.448208418236077044e+00,3.746184976840233549e+00,3.941611412238548606e+00,3.894558445661977508e+00,-6.277007333228648012e-01,2.329426548386170914e+00,-3.079714477449637666e-01,4.561605106864424997e+00
-6.477577340895092739e+00,1.901049319192114617e-01,3.185200050848376874e-01,-2.568804898598613384e+00,-2.656862639156115868e+00,-4.220749850688591209e+00,-2.998416595956141073e+00,-1.681481206541288298e+00,-1.562922194078870120e-01,-2.392211063676908278e+00
-3.386522076008859905e+00,-7.437173815971405144e-01,-6.620084448607736149e+00,4.174155615067435043e+00,-1.643397709862777889e+00,-1.520454224647449504e+00,-1.224385155885264309e+00,9.390415196449266588e-01,-2.342341180146847890e+00,1.644480736389909881e+00
-9.881120187620053841e-01,-2.430101631655240180e+00,-8.366063225786689372e+00,6.074254155580994130e+00,-3.157230967663264387e+00,-1.706222789367897175e+00,8.419544627376804868e-01,1.232167138142424623e+00,-3.362327274451434533e+00,1.400738839789349655e+00
-2.810096662580978677e+00,8.513214267001167901e-01,-1.530396771086827590e+00,5.006765386383447147e-01,4.672135124025369457e-01,-3.413612691565568458e-01,-1.819718346382394492e+00,2.461846433499228493e-01,-2.538287649683030334e-01,9.334351012653089308e-01
2.130736874145890969e+00,-3.931422420884849722e-01,1.820641709286829224e+00,-8.712345522636371076e-01,-3.592832625796071877e-02,4.226030669750223678e-01,1.241113536828133856e+00,-2.712915758129256227e-01,4.769173377387426749e-01,-7.696424482924535404e-01
-6.062704649862698858e+00,3.542831055442491994e+00,1.103255021245118650e+00,-2.193838546748690277e+00,3.170421367652957123e+00,3.864161682554676513e-01,-4.865042910245314545e+00,-2.137404570561218797e-02,1.358706522124592642e+00,1.629877065515827228e+00
3.824602304434047362e+00,-3.643117838448117762e+00,-1.221674337936842880e+00,1.455561671513028621e+00,-4.334100567937547055e+00,-2.007841811100873119e+00,3.925638041543904944e+00,-5.729067624545945980e-01,-1.540933294330098180e+00,-2.536472168840016028e+00
1.232050858903831481e+00,1.323477845105467399e-01,8.069649509380036334e-02,4.137329571520433347e-01,7.708042136755819396e-01,9.927940888117587903e-01,4.698594403280744736e-01,3.637231800954980332e-01,1.339721929425335412e-01,5.894965755814698394e-01
3.868652982232975712e-01,-3.093039254330910426e-01,8.868017744692421878e-02,-1.661976161835361163e-02,-3.738554346761078784e-01,-1.801226043809647792e-01,3.660564388507580591e-01,-9.703143129429234182e-02,-7.272711149437545430e-02,-3.047517261364328101e-01
2.526492145732333938e+00,1.301959233813390626e-01,-3.818435885208514957e+00,4.180836660114088055e+00,2.040952156366612424e+00,2.917350670162549786e+00,9.463555848558584671e-01,2.004715562502838999e+00,-9.183231681106254207e-01,3.364743126149951635e+00
-1.323931198313769819e+00,5.538675922083060588e-01,2.849762477261275073e+00,-2.744015446789899837e+00,-1.472629181898790218e-01,-9.154188419261192200e-01,-8.581604622268893534e-01,-9.981211904062921025e-01,9.596787747652506528e-01,-1.458727191213516461e+00
2.641543511678415168e+00,3.829012745945615803e-01,-4.451222787409165882e-01,1.436175664824800080e+00,1.932674375433079073e+00,2.429159150961245128e+00,9.299062691364632371e-01,1.040708268855074392e+00,1.479846951842914982e-01,1.754581542929897431e+00
-1.677539581108921540e+00,-7.516297391141830708e-01,-3.097810213760859188e+00,1.812648900474354896e+00,-1.506604078657867163e+00,-1.320635552784032996e+00,-3.648887196720673187e-01,1.967906792496981194e-01,-1.253552647409541088e+00,2.136535935768184569e-01
3.620132716168904086e+00,1.713454680104003147e+00,-1.252905695827402299e+00,2.826936862713356646e+00,4.810907476342224598e+00,5.110777994625187226e+00,5.228368822310938135e-01,2.285477072472498428e+00,4.692194066240354955e-01,4.315543146767764071e+00
3.206304466016502985e+00,-5.695214903417107344e-01,1.926196436964355829e+00,-6.170843691287629662e-01,1.276620172812659160e-01,8.848087373266781963e-01,1.832644049804186936e+00,-1.236213300293185768e-01,4.933321058366162415e-01,-6.522533304164322976e-01
-6.048888157567201773e+00,2.711052627871957665e-01,1.614937996811122378e+00,-3.488424011295442106e+00,-2.552450715763547429e+00,-4.169481855786151492e+00,-2.823285086223441098e+00,-1.961116123700129332e+00,2.663597327828839956e-01,-2.886366436924000745e+00
3.255909388498704260e+00,2.133893348590047978e+00,2.231871109873756698e+00,-1.414255636638681590e-01,4.755366339532907105e+00,4.494582861946108565e+00,1.918607969484453779e-01,1.250815789773124465e+00,1.607317153463177606e+00,2.675059538573560491e+00
-6.411935058155433520e-01,-2.856436384479029034e+00,-8.409466695050738849e+00,6.123862476345817818e+00,-3.727514927718816651e+00,-2.036245488326995368e+00,1.259064882053170908e+00,1.105682577039393433e+00,-3.519138955552427728e+00,1.007398895081866419e+00
-6.204847508238184872e-01,-1.106452114893594629e+00,-1.377473417811292178e+00,6.469311513311879480e-01,-1.944139656887206247e+00,-1.547203787550868626e+00,3.710044422664863784e-01,-2.982090086379964866e-01,-8.437548868321373963e-01,-8.538696059333716892e-01
6.541502560848903691e+00,-1.449936961560952975e+00,4.951452506566055511e+00,-2.199427208850453397e+00,-4.163507503376848717e-01,1.140400184981736675e+00,3.943746415299019148e+00,-7.506055154562034648e-01,1.189623536955371153e+00,-2.301874397704528619e+00
8.740913230835920533e-01,-9.788964706884962785e-01,4.108360141462651105e-02,2.298514858789217630e-02,-1.299220516877134690e+00,-7.430699362450076118e-01,9.959922081373369096e-01,-3.175085529088860770e-01,-3.159700115041161883e-01,-9.564014218344082385e-01
-5.651293238117749418e-01,-2.724010230417335254e+00,-9.088580594269085822e+00,6.760973028577527799e+00,-3.344946098991901540e+00,-1.622626336527962509e+00,1.193341303095047268e+00,1.424722563815481235e+00,-3.659476895017776954e+00,1.605588632257533011e+00
-4.308050136782812345e+00,3.324546767245466938e+00,4.250701373220224788e+00,-4.277460697376888277e+00,3.031495306413016344e+00,4.334281411342850721e-01,-3.864973938367185724e+00,-7.400898437220384540e-01,2.262838377123759681e+00,1.648853890235690844e-01
-6.613721686037550285e-01,6.914285022781348211e-02,-6.406678937240221083e-01,3.203191786617460846e-01,-6.665348794183659220e-02,-1.824048180292385524e-01,-3.545287450021674669e-01,8.088869181291105659e-02,-1.896775815688832578e-01,2.149968638264140308e-01
1.232457320327514205e+00,-1.575187684438867919e-01,2.351749963380396144e-02,3.854507070944558911e-01,2.815092947593098027e-01,6.161977790869829219e-01,6.477020990242812193e-01,2.260152005188514057e-01,7.829900844632226020e-03,2.492222168925357639e-01
8.688067453117058747e-01,4.924479654663319605e-01,2.719774481808398203e+00,-1.854918387046887496e+00,7.610873214787889918e-01,5.232926027781560352e-01,1.544457164602408561e-01,-4.199018191384771281e-01,1.007356585001736082e+00,-6.321422947836516926e-01
1.164174623294917499e+00,-1.343613343145098504e+00,1.596767027434114583e+00,-1.284300142039449311e+00,-2.071442819892751697e+00,-1.458760443620163105e+00,1.391583994593005968e+00,-9.613217985499857843e-01,5.161666427273767233e-03,-2.230214135241470164e+00
-1.003758961349817236e+00,-2.687756437793135778e+00,-7.834380765530028157e+00,5.550589016677093035e+00,-3.702275815024870464e+00,-2.208649891454323999e+00,1.008163095138620902e+00,9.103726647671017691e-01,-3.308620414393127263e+00,7.503603733758914540e-01
8.204753168272208574e-01,6.884818140863294689e-01,-7.506384828397479891e-01,1.114963174108027477e+00,1.690068047463265666e+00,1.690129176779102460e+00,-7.924630588265291209e-02,8.369477194114347540e-01,8.655510356504556024e-02,1.639208351437356548e+00
-1.076015833970468627e+00,-2.795908090715501171e+00,-8.916795608711680643e+00,6.411294636178824113e+00,-3.730152898111334103e+00,-2.112589398444133959e+00,1.014406381051304207e+00,1.195889505876467584e+00,-3.662768064789026834e+00,1.218734162911157215e+00
6.237773780857498451e+00,-3.153244299195881339e+00,1.430022031618691125e+00,2.177653781428368074e-01,-2.867282385748781248e+00,-4.225155579364450187e-01,4.768740692226480782e+00,-5.713988224746268108e-01,-4.778705681733905752e-01,-2.547729193246621282e+00
2.138019303584547393e-01,-2.390253794569564771e+00,-8.200746157364356748e+00,6.380971665295918527e+00,-2.574418144241768402e+00,-8.818225179252006107e-01,1.357761959995295475e+00,1.509628331645231025e+00,-3.240676930283976631e+00,1.809828935255598070e+00
-5.130292215280065626e+00,-2.875587676894013067e-01,-7.325913031037835366e-03,-1.931005056758864136e+00,-2.813499415843562002e+00,-3.865873749837943407e+00,-2.110779834785912357e+00,-1.482002941299733090e+00,-3.640090103461510740e-01,-2.307564329588796426e+00
2.621006244890133896e+00,2.021472852949107057e+00,-9.565086823705786223e-01,2.295396900707307175e+00,4.837753862849424991e+00,4.770331451095249697e+00,-1.054245260036976717e-01,2.094169236289977754e+00,6.214158715702956526e-01,4.161015944609842698e+00
-6.167743461942128747e+00,-4.401660994072467692e-01,-4.638128296396612171e+00,1.569231259948755008e+00,-2.727577037453905451e+00,-3.529128071218238905e+00,-2.600589820018823328e+00,-2.812039546940288126e-01,-1.797575550947138723e+00,-1.792185112497408639e-01
4.362009161566382964e+00,-1.535145079207355101e+00,-4.727757693180596021e+00,5.174626916074380745e+00,1.611493083685027194e-01,2.153128365534964672e+00,2.770546651130238125e+00,1.883021084479600038e+00,-1.718776659920266514e+00,2.444185042180361034e+00
-4.220638364386826602e+00,1.026785325908714075e+00,3.357848921216923355e+00,-4.099276576431043040e+00,-7.314239233431190090e-01,-2.376399648440645329e+00,-2.429192810696821248e+00,-1.662548101324362149e+00,1.141322042357912014e+00,-2.242616722477501767e+00
-6.644704754275329250e+00,2.977772066855255417e-01,-3.496103270131619700e-01,-2.035760963214482633e+00,-2.428833378027200673e+00,-4.008487491613180964e+00,-3.157025896310777124e+00,-1.442514096916261757e+00,-3.148577107769442440e-01,-1.924407289488682116e+00
2.302689809959507894e+00,1.282107060647470043e+00,7.041674700642063023e+00,-4.781285571371936882e+00,2.006879319827787000e+00,1.400619383819892150e+00,4.192355633781932323e-01,-1.069491262231542672e+00,2.613440054050697015e+00,-1.607301638648992448e+00
-6.487894564856178548e+00,1.104321388441773077e+00,-4.584373277458178464e+00,1.816811740898887528e+00,-2.199116459841603533e-01,-1.670586281316825517e+00,-3.696595342911722426e+00,4.542836594193085942e-01,-1.212906026139730420e+00,1.660811337790742304e+00
-5.793738962992291963e-01,-5.132975776577684834e-02,5.239954534657963459e-01,-6.669932966773683969e-01,-4.429284719077797861e-01,-6.033923014754797309e-01,-2.129633157930049814e-01,-3.534853664608784696e-01,1.018697506301163014e-01,-5.929321403005256563e-01
-6.648389166261294836e-01,1.099509986549232488e-01,-1.018940612691933145e+00,6.498381863582279871e-01,6.892449789739764354e-02,-2.769071471805216456e-02,-3.912133502922143791e-01,2.288791303150204959e-01,-2.825910531490501421e-01,4.883362658730436845e-01
-2.050930202945787872e+00,-5.561417950461380322e-01,-1.133571801691737990e+00,6.752454691111453577e-02,-1.685417915465471816e+00,-1.838096970698857469e+00,-6.007745473861080265e-01,-4.524175946178862207e-01,-6.360583560666289715e-01,-8.281570442489797346e-01
-1.385343211417806586e+00,-1.496269626301395539e-02,1.436458950908961363e+00,-1.721539536272914450e+00,-9.057620623574688112e-01,-1.346340925480374651e+00,-5.710180944672811343e-01,-8.483714386281211439e-01,3.369046666343665786e-01,-1.386425734178843738e+00
-3.952199053967681230e+00,3.937848130936134616e+00,2.417005724245350429e+00,-2.434845064395392722e+00,4.573251754997317953e+00,1.998356490946481046e+00,-4.133384578224264416e+00,2.988237570775362784e-01,1.988204091846353494e+00,2.166946225996588815e+00
1.027531458711088863e+00,3.333446897601728964e-01,-1.030358487003950850e-02,4.697671318427160125e-01,1.040835893319650429e+00,1.150616777673858948e+00,2.520181764511324474e-01,4.501051252551637738e-01,1.739987114972165738e-01,8.248561045620734777e-01
1.881390430139944780e-01,-9.661830924778054552e-02,8.055567815815761756e-02,-2.548841051277694544e-02,-9.569779331195253647e-02,-2.486604803431531965e-02,1.457470373432140087e-01,-3.059704211365535387e-02,-4.281234573777921958e-03,-1.007577618644642375e-01
8.348088021957205118e-01,-1.472772630797113957e-01,7.082452216703418735e-01,-3.352660719396572953e-01,-1.541773768418130963e-03,1.760771818669261690e-01,4.819532074645351827e-01,-1.009335353193345775e-01,1.879610586209928269e-01,-2.898521277983520106e-01
-6.876301698174773769e-01,-2.435134592189258207e+00,-6.469688751787528780e+00,4.577856455631974519e+00,-3.365021287871808653e+00,-2.019837741233986517e+00,1.028802187499552101e+00,6.716433396648144871e-01,-2.806976395092467769e+00,3.949791107652249056e-01
-4.549527080051252170e+00,-1.600717629532188713e-01,-5.741345527667972348e+00,3.163612376775047252e+00,-1.318454237367116644e+00,-1.755806599105076415e+00,-2.080837516610075877e+00,6.593688664227761453e-01,-1.927239484628922028e+00,1.441805928878317600e+00
-2.320617275681663205e+00,-3.613488011982091130e-01,3.031324581601466672e-01,-1.193946147094617327e+00,-1.725372457300348605e+00,-2.144154882175361099e+00,-8.038030458230638331e-01,-8.983257454168067646e-01,-1.646098299065851256e-01,-1.522033185493402829e+00
